Timestamp,Bank,Kurs Beli,Kurs Jual
2025-06-10 09:24:49,BANK INDEX,16.105,16.295
2025-06-10 09:24:49,BCA,16.265,16.285
2025-06-10 09:24:49,BCCBI,16.145,16.395
2025-06-10 09:24:49,BI,16.1956,16.3584
2025-06-10 09:24:49,BJB,16.125,16.425
2025-06-10 09:24:49,BNI,16.125,16.475
2025-06-10 09:24:49,BRI,16.130,16.430
2025-06-10 09:24:49,CAPITAL,16.240,16.340
2025-06-10 09:24:49,CIMB,16.267,16.292
2025-06-10 09:24:49,DANAMON,16.135,16.435
2025-06-10 09:24:49,DBS,16.105,16.437
2025-06-10 09:24:49,GANESHA,16.165,16.355
2025-06-10 09:24:49,HSBC,16.060,16.510
2025-06-10 09:24:49,JTRUST,16.230,16.320
2025-06-10 09:24:49,MANDIRI,16.265,16.295
2025-06-10 09:24:49,MASPION,16.063,16.457
2025-06-10 09:24:49,MAYBANK,16.2664,16.3018
2025-06-10 09:24:49,MEGA,16.060,16.540
2025-06-10 09:24:49,MESTIKA,16.245,16.295
2025-06-10 09:24:49,MNC,16.250,16.350
2025-06-10 09:24:49,NOBU,16.238,16.338
2025-06-10 09:24:49,OCBC,16.123,16.423
2025-06-10 09:24:49,PERDANIA,16.040,16.540
2025-06-10 09:24:49,SBII,16.145,16.480
2025-06-10 09:24:49,SHINHAN,16.204,16.368
2025-06-10 09:24:49,SINARMAS,16.250,16.320
2025-06-10 09:24:49,SMBC,15.890,16.490
2025-06-10 09:24:49,UOB,15.989,16.494
2025-06-10 09:24:49,VICTORIA,16.220,16.325
2025-06-10 09:24:49,WOORISAUDARA,16.170,16.370
2025-06-10 09:29:50,BANK INDEX,16.105,16.295
2025-06-10 09:29:50,BCA,16.265,16.285
2025-06-10 09:29:50,BCCBI,16.145,16.395
2025-06-10 09:29:50,BI,16.1956,16.3584
2025-06-10 09:29:50,BJB,16.125,16.425
2025-06-10 09:29:50,BNI,16.125,16.475
2025-06-10 09:29:50,BRI,16.130,16.430
2025-06-10 09:29:50,CAPITAL,16.240,16.340
2025-06-10 09:29:50,CIMB,16.267,16.292
2025-06-10 09:29:50,DANAMON,16.135,16.435
2025-06-10 09:29:50,DBS,16.105,16.437
2025-06-10 09:29:50,GANESHA,16.165,16.355
2025-06-10 09:29:50,HSBC,16.060,16.510
2025-06-10 09:29:50,JTRUST,16.230,16.320
2025-06-10 09:29:50,MANDIRI,16.265,16.295
2025-06-10 09:29:50,MASPION,16.063,16.457
2025-06-10 09:29:50,MAYBANK,16.2664,16.3018
2025-06-10 09:29:50,MEGA,16.060,16.540
2025-06-10 09:29:50,MESTIKA,16.245,16.295
2025-06-10 09:29:50,MNC,16.250,16.350
2025-06-10 09:29:50,NOBU,16.238,16.338
2025-06-10 09:29:50,OCBC,16.123,16.423
2025-06-10 09:29:50,PERDANIA,16.040,16.540
2025-06-10 09:29:50,SBII,16.145,16.480
2025-06-10 09:29:50,SHINHAN,16.204,16.368
2025-06-10 09:29:50,SINARMAS,16.250,16.320
2025-06-10 09:29:50,SMBC,15.890,16.490
2025-06-10 09:29:50,UOB,15.989,16.494
2025-06-10 09:29:50,VICTORIA,16.220,16.325
2025-06-10 09:29:50,WOORISAUDARA,16.170,16.370
2025-06-10 09:34:51,BANK INDEX,16.105,16.295
2025-06-10 09:34:51,BCA,16.275,16.295
2025-06-10 09:34:51,BCCBI,16.145,16.395
2025-06-10 09:34:51,BI,16.1956,16.3584
2025-06-10 09:34:51,BJB,16.125,16.425
2025-06-10 09:34:51,BNI,16.125,16.475
2025-06-10 09:34:51,BRI,16.170,16.370
2025-06-10 09:34:51,CAPITAL,16.240,16.340
2025-06-10 09:34:51,CIMB,16.267,16.292
2025-06-10 09:34:51,DANAMON,16.135,16.435
2025-06-10 09:34:51,DBS,16.105,16.437
2025-06-10 09:34:51,GANESHA,16.165,16.355
2025-06-10 09:34:51,HSBC,16.060,16.510
2025-06-10 09:34:51,JTRUST,16.230,16.320
2025-06-10 09:34:51,MANDIRI,16.270,16.300
2025-06-10 09:34:51,MASPION,16.063,16.457
2025-06-10 09:34:51,MAYBANK,16.2664,16.3018
2025-06-10 09:34:51,MEGA,16.060,16.540
2025-06-10 09:34:51,MESTIKA,16.245,16.295
2025-06-10 09:34:51,MNC,16.250,16.350
2025-06-10 09:34:51,NOBU,16.238,16.338
2025-06-10 09:34:51,OCBC,16.123,16.380
2025-06-10 09:34:51,PERDANIA,16.040,16.540
2025-06-10 09:34:51,SBII,16.145,16.480
2025-06-10 09:34:51,SHINHAN,16.214,16.378
2025-06-10 09:34:51,SINARMAS,16.250,16.320
2025-06-10 09:34:51,SMBC,15.890,16.490
2025-06-10 09:34:51,UOB,15.989,16.494
2025-06-10 09:34:51,VICTORIA,16.220,16.325
2025-06-10 09:34:51,WOORISAUDARA,16.170,16.370
2025-06-10 19:53:50,BANK INDEX,16.105,16.295
2025-06-10 19:53:50,BANK JATIM,16.240,16.390
2025-06-10 19:53:50,BCA,16.255,16.285
2025-06-10 19:53:50,BCCBI,16.145,16.395
2025-06-10 19:53:50,BI,16.1956,16.3584
2025-06-10 19:53:50,BJB,16.135,16.435
2025-06-10 19:53:50,BNI,16.165,16.415
2025-06-10 19:53:50,BRI,16.120,16.420
2025-06-10 19:53:50,CAPITAL,16.240,16.340
2025-06-10 19:53:50,CIMB,16.267,16.292
2025-06-10 19:53:50,DANAMON,16.140,16.440
2025-06-10 19:53:50,DBS,16.110,16.442
2025-06-10 19:53:50,GANESHA,16.185,16.365
2025-06-10 19:53:50,HSBC,16.075,16.525
2025-06-10 19:53:50,JTRUST,16.230,16.320
2025-06-10 19:53:50,MANDIRI,16.270,16.300
2025-06-10 19:53:50,MASPION,16.083,16.477
2025-06-10 19:53:50,MAYBANK,16.2584,16.2988
2025-06-10 19:53:50,MEGA,16.046,16.526
2025-06-10 19:53:50,MESTIKA,16.250,16.300
2025-06-10 19:53:50,MNC,16.200,16.350
2025-06-10 19:53:50,NOBU,16.233,16.333
2025-06-10 19:53:50,OCBC,16.127,16.384
2025-06-10 19:53:50,PERDANIA,16.040,16.540
2025-06-10 19:53:50,SBII,16.145,16.480
2025-06-10 19:53:50,SHINHAN,16.204,16.368
2025-06-10 19:53:50,SINARMAS,16.265,16.315
2025-06-10 19:53:50,SMBC,15.890,16.490
2025-06-10 19:53:50,UOB,15.979,16.484
2025-06-10 19:53:50,VICTORIA,16.220,16.325
2025-06-10 19:53:50,WOORISAUDARA,16.170,16.370
2025-06-10 19:58:51,BANK INDEX,16.105,16.295
2025-06-10 19:58:51,BANK JATIM,16.240,16.390
2025-06-10 19:58:51,BCA,16.255,16.285
2025-06-10 19:58:51,BCCBI,16.145,16.395
2025-06-10 19:58:51,BI,16.1956,16.3584
2025-06-10 19:58:51,BJB,16.135,16.435
2025-06-10 19:58:51,BNI,16.165,16.415
2025-06-10 19:58:51,BRI,16.120,16.420
2025-06-10 19:58:51,CAPITAL,16.240,16.340
2025-06-10 19:58:51,CIMB,16.267,16.292
2025-06-10 19:58:51,DANAMON,16.140,16.440
2025-06-10 19:58:51,DBS,16.110,16.442
2025-06-10 19:58:51,GANESHA,16.185,16.365
2025-06-10 19:58:51,HSBC,16.075,16.525
2025-06-10 19:58:51,JTRUST,16.230,16.320
2025-06-10 19:58:51,MANDIRI,16.270,16.300
2025-06-10 19:58:51,MASPION,16.083,16.477
2025-06-10 19:58:51,MAYBANK,16.2584,16.2988
2025-06-10 19:58:51,MEGA,16.046,16.526
2025-06-10 19:58:51,MESTIKA,16.250,16.300
2025-06-10 19:58:51,MNC,16.200,16.350
2025-06-10 19:58:51,NOBU,16.233,16.333
2025-06-10 19:58:51,OCBC,16.127,16.384
2025-06-10 19:58:51,PERDANIA,16.040,16.540
2025-06-10 19:58:51,SBII,16.145,16.480
2025-06-10 19:58:51,SHINHAN,16.204,16.368
2025-06-10 19:58:51,SINARMAS,16.265,16.315
2025-06-10 19:58:51,SMBC,15.890,16.490
2025-06-10 19:58:51,UOB,15.979,16.484
2025-06-10 19:58:51,VICTORIA,16.220,16.325
2025-06-10 19:58:51,WOORISAUDARA,16.170,16.370
2025-06-10 20:03:52,BANK INDEX,16.105,16.295
2025-06-10 20:03:52,BANK JATIM,16.240,16.390
2025-06-10 20:03:52,BCA,16.255,16.285
2025-06-10 20:03:52,BCCBI,16.145,16.395
2025-06-10 20:03:52,BI,16.1956,16.3584
2025-06-10 20:03:52,BJB,16.135,16.435
2025-06-10 20:03:52,BNI,16.165,16.415
2025-06-10 20:03:52,BRI,16.120,16.420
2025-06-10 20:03:52,CAPITAL,16.240,16.340
2025-06-10 20:03:52,CIMB,16.267,16.292
2025-06-10 20:03:52,DANAMON,16.140,16.440
2025-06-10 20:03:52,DBS,16.110,16.442
2025-06-10 20:03:52,GANESHA,16.185,16.365
2025-06-10 20:03:52,HSBC,16.075,16.525
2025-06-10 20:03:52,JTRUST,16.230,16.320
2025-06-10 20:03:52,MANDIRI,16.270,16.300
2025-06-10 20:03:52,MASPION,16.083,16.477
2025-06-10 20:03:52,MAYBANK,16.2584,16.2988
2025-06-10 20:03:52,MEGA,16.046,16.526
2025-06-10 20:03:52,MESTIKA,16.250,16.300
2025-06-10 20:03:52,MNC,16.200,16.350
2025-06-10 20:03:52,NOBU,16.233,16.333
2025-06-10 20:03:52,OCBC,16.127,16.384
2025-06-10 20:03:52,PERDANIA,16.040,16.540
2025-06-10 20:03:52,SBII,16.145,16.480
2025-06-10 20:03:52,SHINHAN,16.204,16.368
2025-06-10 20:03:52,SINARMAS,16.265,16.315
2025-06-10 20:03:52,SMBC,15.890,16.490
2025-06-10 20:03:52,UOB,15.979,16.484
2025-06-10 20:03:52,VICTORIA,16.220,16.325
2025-06-10 20:03:52,WOORISAUDARA,16.170,16.370
2025-06-10 20:08:53,BANK INDEX,16.105,16.295
2025-06-10 20:08:53,BANK JATIM,16.240,16.390
2025-06-10 20:08:53,BCA,16.255,16.285
2025-06-10 20:08:53,BCCBI,16.145,16.395
2025-06-10 20:08:53,BI,16.1956,16.3584
2025-06-10 20:08:53,BJB,16.135,16.435
2025-06-10 20:08:53,BNI,16.165,16.415
2025-06-10 20:08:53,BRI,16.120,16.420
2025-06-10 20:08:53,CAPITAL,16.240,16.340
2025-06-10 20:08:53,CIMB,16.267,16.292
2025-06-10 20:08:53,DANAMON,16.140,16.440
2025-06-10 20:08:53,DBS,16.110,16.442
2025-06-10 20:08:53,GANESHA,16.185,16.365
2025-06-10 20:08:53,HSBC,16.075,16.525
2025-06-10 20:08:53,JTRUST,16.230,16.320
2025-06-10 20:08:53,MANDIRI,16.270,16.300
2025-06-10 20:08:53,MASPION,16.083,16.477
2025-06-10 20:08:53,MAYBANK,16.2584,16.2988
2025-06-10 20:08:53,MEGA,16.046,16.526
2025-06-10 20:08:53,MESTIKA,16.250,16.300
2025-06-10 20:08:53,MNC,16.200,16.350
2025-06-10 20:08:53,NOBU,16.233,16.333
2025-06-10 20:08:53,OCBC,16.127,16.384
2025-06-10 20:08:53,PERDANIA,16.040,16.540
2025-06-10 20:08:53,SBII,16.145,16.480
2025-06-10 20:08:53,SHINHAN,16.204,16.368
2025-06-10 20:08:53,SINARMAS,16.265,16.315
2025-06-10 20:08:53,SMBC,15.890,16.490
2025-06-10 20:08:53,UOB,15.979,16.484
2025-06-10 20:08:53,VICTORIA,16.220,16.325
2025-06-10 20:08:53,WOORISAUDARA,16.170,16.370
2025-06-10 20:13:53,BANK INDEX,16.105,16.295
2025-06-10 20:13:53,BANK JATIM,16.240,16.390
2025-06-10 20:13:53,BCA,16.255,16.285
2025-06-10 20:13:53,BCCBI,16.145,16.395
2025-06-10 20:13:53,BI,16.1956,16.3584
2025-06-10 20:13:53,BJB,16.135,16.435
2025-06-10 20:13:53,BNI,16.165,16.415
2025-06-10 20:13:53,BRI,16.120,16.420
2025-06-10 20:13:53,CAPITAL,16.240,16.340
2025-06-10 20:13:53,CIMB,16.267,16.292
2025-06-10 20:13:53,DANAMON,16.140,16.440
2025-06-10 20:13:53,DBS,16.110,16.442
2025-06-10 20:13:53,GANESHA,16.185,16.365
2025-06-10 20:13:53,HSBC,16.075,16.525
2025-06-10 20:13:53,JTRUST,16.230,16.320
2025-06-10 20:13:53,MANDIRI,16.270,16.300
2025-06-10 20:13:53,MASPION,16.083,16.477
2025-06-10 20:13:53,MAYBANK,16.2584,16.2988
2025-06-10 20:13:53,MEGA,16.046,16.526
2025-06-10 20:13:53,MESTIKA,16.250,16.300
2025-06-10 20:13:53,MNC,16.200,16.350
2025-06-10 20:13:53,NOBU,16.233,16.333
2025-06-10 20:13:53,OCBC,16.127,16.384
2025-06-10 20:13:53,PERDANIA,16.040,16.540
2025-06-10 20:13:53,SBII,16.145,16.480
2025-06-10 20:13:53,SHINHAN,16.204,16.368
2025-06-10 20:13:53,SINARMAS,16.265,16.315
2025-06-10 20:13:53,SMBC,15.890,16.490
2025-06-10 20:13:53,UOB,15.979,16.484
2025-06-10 20:13:53,VICTORIA,16.220,16.325
2025-06-10 20:13:53,WOORISAUDARA,16.170,16.370
2025-06-10 20:18:54,BANK INDEX,16.105,16.295
2025-06-10 20:18:54,BANK JATIM,16.240,16.390
2025-06-10 20:18:54,BCA,16.255,16.285
2025-06-10 20:18:54,BCCBI,16.145,16.395
2025-06-10 20:18:54,BI,16.1956,16.3584
2025-06-10 20:18:54,BJB,16.135,16.435
2025-06-10 20:18:54,BNI,16.165,16.415
2025-06-10 20:18:54,BRI,16.120,16.420
2025-06-10 20:18:54,CAPITAL,16.240,16.340
2025-06-10 20:18:54,CIMB,16.267,16.292
2025-06-10 20:18:54,DANAMON,16.140,16.440
2025-06-10 20:18:54,DBS,16.110,16.442
2025-06-10 20:18:54,GANESHA,16.185,16.365
2025-06-10 20:18:54,HSBC,16.075,16.525
2025-06-10 20:18:54,JTRUST,16.230,16.320
2025-06-10 20:18:54,MANDIRI,16.270,16.300
2025-06-10 20:18:54,MASPION,16.083,16.477
2025-06-10 20:18:54,MAYBANK,16.2584,16.2988
2025-06-10 20:18:54,MEGA,16.046,16.526
2025-06-10 20:18:54,MESTIKA,16.250,16.300
2025-06-10 20:18:54,MNC,16.200,16.350
2025-06-10 20:18:54,NOBU,16.233,16.333
2025-06-10 20:18:54,OCBC,16.127,16.384
2025-06-10 20:18:54,PERDANIA,16.040,16.540
2025-06-10 20:18:54,SBII,16.145,16.480
2025-06-10 20:18:54,SHINHAN,16.204,16.368
2025-06-10 20:18:54,SINARMAS,16.265,16.315
2025-06-10 20:18:54,SMBC,15.890,16.490
2025-06-10 20:18:54,UOB,15.979,16.484
2025-06-10 20:18:54,VICTORIA,16.220,16.325
2025-06-10 20:18:54,WOORISAUDARA,16.170,16.370
2025-06-10 20:24:32,BANK INDEX,16.105,16.295
2025-06-10 20:24:32,BANK JATIM,16.240,16.390
2025-06-10 20:24:32,BCA,16.255,16.285
2025-06-10 20:24:32,BCCBI,16.145,16.395
2025-06-10 20:24:32,BI,16.1956,16.3584
2025-06-10 20:24:32,BJB,16.135,16.435
2025-06-10 20:24:32,BNI,16.165,16.415
2025-06-10 20:24:32,BRI,16.120,16.420
2025-06-10 20:24:32,CAPITAL,16.240,16.340
2025-06-10 20:24:32,CIMB,16.267,16.292
2025-06-10 20:24:32,DANAMON,16.140,16.440
2025-06-10 20:24:32,DBS,16.110,16.442
2025-06-10 20:24:32,GANESHA,16.185,16.365
2025-06-10 20:24:32,HSBC,16.075,16.525
2025-06-10 20:24:32,JTRUST,16.230,16.320
2025-06-10 20:24:32,MANDIRI,16.270,16.300
2025-06-10 20:24:32,MASPION,16.083,16.477
2025-06-10 20:24:32,MAYBANK,16.2584,16.2988
2025-06-10 20:24:32,MEGA,16.046,16.526
2025-06-10 20:24:32,MESTIKA,16.250,16.300
2025-06-10 20:24:32,MNC,16.200,16.350
2025-06-10 20:24:32,NOBU,16.233,16.333
2025-06-10 20:24:32,OCBC,16.127,16.384
2025-06-10 20:24:32,PERDANIA,16.040,16.540
2025-06-10 20:24:32,SBII,16.145,16.480
2025-06-10 20:24:32,SHINHAN,16.204,16.368
2025-06-10 20:24:32,SINARMAS,16.265,16.315
2025-06-10 20:24:32,SMBC,15.890,16.490
2025-06-10 20:24:32,UOB,15.979,16.484
2025-06-10 20:24:32,VICTORIA,16.220,16.325
2025-06-10 20:24:32,WOORISAUDARA,16.170,16.370
2025-06-10 20:29:32,BANK INDEX,16.105,16.295
2025-06-10 20:29:32,BANK JATIM,16.240,16.390
2025-06-10 20:29:32,BCA,16.255,16.285
2025-06-10 20:29:32,BCCBI,16.145,16.395
2025-06-10 20:29:32,BI,16.1956,16.3584
2025-06-10 20:29:32,BJB,16.135,16.435
2025-06-10 20:29:32,BNI,16.165,16.415
2025-06-10 20:29:32,BRI,16.120,16.420
2025-06-10 20:29:32,CAPITAL,16.240,16.340
2025-06-10 20:29:32,CIMB,16.267,16.292
2025-06-10 20:29:32,DANAMON,16.140,16.440
2025-06-10 20:29:32,DBS,16.110,16.442
2025-06-10 20:29:32,GANESHA,16.185,16.365
2025-06-10 20:29:32,HSBC,16.075,16.525
2025-06-10 20:29:32,JTRUST,16.230,16.320
2025-06-10 20:29:32,MANDIRI,16.270,16.300
2025-06-10 20:29:32,MASPION,16.083,16.477
2025-06-10 20:29:32,MAYBANK,16.2584,16.2988
2025-06-10 20:29:32,MEGA,16.046,16.526
2025-06-10 20:29:32,MESTIKA,16.250,16.300
2025-06-10 20:29:32,MNC,16.200,16.350
2025-06-10 20:29:32,NOBU,16.233,16.333
2025-06-10 20:29:32,OCBC,16.127,16.384
2025-06-10 20:29:32,PERDANIA,16.040,16.540
2025-06-10 20:29:32,SBII,16.145,16.480
2025-06-10 20:29:32,SHINHAN,16.204,16.368
2025-06-10 20:29:32,SINARMAS,16.265,16.315
2025-06-10 20:29:32,SMBC,15.890,16.490
2025-06-10 20:29:32,UOB,15.979,16.484
2025-06-10 20:29:32,VICTORIA,16.220,16.325
2025-06-10 20:29:32,WOORISAUDARA,16.170,16.370
2025-06-10 20:34:32,BANK INDEX,16.105,16.295
2025-06-10 20:34:32,BANK JATIM,16.240,16.390
2025-06-10 20:34:32,BCA,16.255,16.285
2025-06-10 20:34:32,BCCBI,16.145,16.395
2025-06-10 20:34:32,BI,16.1956,16.3584
2025-06-10 20:34:32,BJB,16.135,16.435
2025-06-10 20:34:32,BNI,16.165,16.415
2025-06-10 20:34:32,BRI,16.120,16.420
2025-06-10 20:34:32,CAPITAL,16.240,16.340
2025-06-10 20:34:32,CIMB,16.267,16.292
2025-06-10 20:34:32,DANAMON,16.140,16.440
2025-06-10 20:34:32,DBS,16.110,16.442
2025-06-10 20:34:32,GANESHA,16.185,16.365
2025-06-10 20:34:32,HSBC,16.075,16.525
2025-06-10 20:34:32,JTRUST,16.230,16.320
2025-06-10 20:34:32,MANDIRI,16.270,16.300
2025-06-10 20:34:32,MASPION,16.083,16.477
2025-06-10 20:34:32,MAYBANK,16.2584,16.2988
2025-06-10 20:34:32,MEGA,16.046,16.526
2025-06-10 20:34:32,MESTIKA,16.250,16.300
2025-06-10 20:34:32,MNC,16.200,16.350
2025-06-10 20:34:32,NOBU,16.233,16.333
2025-06-10 20:34:32,OCBC,16.127,16.384
2025-06-10 20:34:32,PERDANIA,16.040,16.540
2025-06-10 20:34:32,SBII,16.145,16.480
2025-06-10 20:34:32,SHINHAN,16.204,16.368
2025-06-10 20:34:32,SINARMAS,16.265,16.315
2025-06-10 20:34:32,SMBC,15.890,16.490
2025-06-10 20:34:32,UOB,15.979,16.484
2025-06-10 20:34:32,VICTORIA,16.220,16.325
2025-06-10 20:34:32,WOORISAUDARA,16.170,16.370
2025-06-10 20:39:35,BANK INDEX,16.105,16.295
2025-06-10 20:39:35,BANK JATIM,16.240,16.390
2025-06-10 20:39:35,BCA,16.255,16.285
2025-06-10 20:39:35,BCCBI,16.145,16.395
2025-06-10 20:39:35,BI,16.1956,16.3584
2025-06-10 20:39:35,BJB,16.135,16.435
2025-06-10 20:39:35,BNI,16.165,16.415
2025-06-10 20:39:35,BRI,16.120,16.420
2025-06-10 20:39:35,CAPITAL,16.240,16.340
2025-06-10 20:39:35,CIMB,16.267,16.292
2025-06-10 20:39:35,DANAMON,16.140,16.440
2025-06-10 20:39:35,DBS,16.110,16.442
2025-06-10 20:39:35,GANESHA,16.185,16.365
2025-06-10 20:39:35,HSBC,16.075,16.525
2025-06-10 20:39:35,JTRUST,16.230,16.320
2025-06-10 20:39:35,MANDIRI,16.270,16.300
2025-06-10 20:39:35,MASPION,16.083,16.477
2025-06-10 20:39:35,MAYBANK,16.2584,16.2988
2025-06-10 20:39:35,MEGA,16.046,16.526
2025-06-10 20:39:35,MESTIKA,16.250,16.300
2025-06-10 20:39:35,MNC,16.200,16.350
2025-06-10 20:39:35,NOBU,16.233,16.333
2025-06-10 20:39:35,OCBC,16.127,16.384
2025-06-10 20:39:35,PERDANIA,16.040,16.540
2025-06-10 20:39:35,SBII,16.145,16.480
2025-06-10 20:39:35,SHINHAN,16.204,16.368
2025-06-10 20:39:35,SINARMAS,16.265,16.315
2025-06-10 20:39:35,SMBC,15.890,16.490
2025-06-10 20:39:35,UOB,15.979,16.484
2025-06-10 20:39:35,VICTORIA,16.220,16.325
2025-06-10 20:39:35,WOORISAUDARA,16.170,16.370
2025-06-10 20:44:36,BANK INDEX,16.105,16.295
2025-06-10 20:44:36,BANK JATIM,16.240,16.390
2025-06-10 20:44:36,BCA,16.255,16.285
2025-06-10 20:44:36,BCCBI,16.145,16.395
2025-06-10 20:44:36,BI,16.1956,16.3584
2025-06-10 20:44:36,BJB,16.135,16.435
2025-06-10 20:44:36,BNI,16.165,16.415
2025-06-10 20:44:36,BRI,16.120,16.420
2025-06-10 20:44:36,CAPITAL,16.240,16.340
2025-06-10 20:44:36,CIMB,16.267,16.292
2025-06-10 20:44:36,DANAMON,16.140,16.440
2025-06-10 20:44:36,DBS,16.110,16.442
2025-06-10 20:44:36,GANESHA,16.185,16.365
2025-06-10 20:44:36,HSBC,16.075,16.525
2025-06-10 20:44:36,JTRUST,16.230,16.320
2025-06-10 20:44:36,MANDIRI,16.270,16.300
2025-06-10 20:44:36,MASPION,16.083,16.477
2025-06-10 20:44:36,MAYBANK,16.2584,16.2988
2025-06-10 20:44:36,MEGA,16.046,16.526
2025-06-10 20:44:36,MESTIKA,16.250,16.300
2025-06-10 20:44:36,MNC,16.200,16.350
2025-06-10 20:44:36,NOBU,16.233,16.333
2025-06-10 20:44:36,OCBC,16.127,16.384
2025-06-10 20:44:36,PERDANIA,16.040,16.540
2025-06-10 20:44:36,SBII,16.145,16.480
2025-06-10 20:44:36,SHINHAN,16.204,16.368
2025-06-10 20:44:36,SINARMAS,16.265,16.315
2025-06-10 20:44:36,SMBC,15.890,16.490
2025-06-10 20:44:36,UOB,15.979,16.484
2025-06-10 20:44:36,VICTORIA,16.220,16.325
2025-06-10 20:44:36,WOORISAUDARA,16.170,16.370
2025-06-10 20:49:36,BANK INDEX,16.105,16.295
2025-06-10 20:49:36,BANK JATIM,16.240,16.390
2025-06-10 20:49:36,BCA,16.255,16.285
2025-06-10 20:49:36,BCCBI,16.145,16.395
2025-06-10 20:49:36,BI,16.1956,16.3584
2025-06-10 20:49:36,BJB,16.135,16.435
2025-06-10 20:49:36,BNI,16.165,16.415
2025-06-10 20:49:36,BRI,16.120,16.420
2025-06-10 20:49:36,CAPITAL,16.240,16.340
2025-06-10 20:49:36,CIMB,16.267,16.292
2025-06-10 20:49:36,DANAMON,16.140,16.440
2025-06-10 20:49:36,DBS,16.110,16.442
2025-06-10 20:49:36,GANESHA,16.185,16.365
2025-06-10 20:49:36,HSBC,16.075,16.525
2025-06-10 20:49:36,JTRUST,16.230,16.320
2025-06-10 20:49:36,MANDIRI,16.270,16.300
2025-06-10 20:49:36,MASPION,16.083,16.477
2025-06-10 20:49:36,MAYBANK,16.2584,16.2988
2025-06-10 20:49:36,MEGA,16.046,16.526
2025-06-10 20:49:36,MESTIKA,16.250,16.300
2025-06-10 20:49:36,MNC,16.200,16.350
2025-06-10 20:49:36,NOBU,16.233,16.333
2025-06-10 20:49:36,OCBC,16.127,16.384
2025-06-10 20:49:36,PERDANIA,16.040,16.540
2025-06-10 20:49:36,SBII,16.145,16.480
2025-06-10 20:49:36,SHINHAN,16.204,16.368
2025-06-10 20:49:36,SINARMAS,16.265,16.315
2025-06-10 20:49:36,SMBC,15.890,16.490
2025-06-10 20:49:36,UOB,15.979,16.484
2025-06-10 20:49:36,VICTORIA,16.220,16.325
2025-06-10 20:49:36,WOORISAUDARA,16.170,16.370
2025-06-10 20:54:37,BANK INDEX,16.105,16.295
2025-06-10 20:54:37,BANK JATIM,16.240,16.390
2025-06-10 20:54:37,BCA,16.255,16.285
2025-06-10 20:54:37,BCCBI,16.145,16.395
2025-06-10 20:54:37,BI,16.1956,16.3584
2025-06-10 20:54:37,BJB,16.135,16.435
2025-06-10 20:54:37,BNI,16.165,16.415
2025-06-10 20:54:37,BRI,16.120,16.420
2025-06-10 20:54:37,CAPITAL,16.240,16.340
2025-06-10 20:54:37,CIMB,16.267,16.292
2025-06-10 20:54:37,DANAMON,16.140,16.440
2025-06-10 20:54:37,DBS,16.110,16.442
2025-06-10 20:54:37,GANESHA,16.185,16.365
2025-06-10 20:54:37,HSBC,16.075,16.525
2025-06-10 20:54:37,JTRUST,16.230,16.320
2025-06-10 20:54:37,MANDIRI,16.270,16.300
2025-06-10 20:54:37,MASPION,16.083,16.477
2025-06-10 20:54:37,MAYBANK,16.2584,16.2988
2025-06-10 20:54:37,MEGA,16.046,16.526
2025-06-10 20:54:37,MESTIKA,16.250,16.300
2025-06-10 20:54:37,MNC,16.200,16.350
2025-06-10 20:54:37,NOBU,16.233,16.333
2025-06-10 20:54:37,OCBC,16.127,16.384
2025-06-10 20:54:37,PERDANIA,16.040,16.540
2025-06-10 20:54:37,SBII,16.145,16.480
2025-06-10 20:54:37,SHINHAN,16.204,16.368
2025-06-10 20:54:37,SINARMAS,16.265,16.315
2025-06-10 20:54:37,SMBC,15.890,16.490
2025-06-10 20:54:37,UOB,15.979,16.484
2025-06-10 20:54:37,VICTORIA,16.220,16.325
2025-06-10 20:54:37,WOORISAUDARA,16.170,16.370
2025-06-10 20:59:39,BANK INDEX,16.105,16.295
2025-06-10 20:59:39,BANK JATIM,16.240,16.390
2025-06-10 20:59:39,BCA,16.255,16.285
2025-06-10 20:59:39,BCCBI,16.145,16.395
2025-06-10 20:59:39,BI,16.1956,16.3584
2025-06-10 20:59:39,BJB,16.135,16.435
2025-06-10 20:59:39,BNI,16.165,16.415
2025-06-10 20:59:39,BRI,16.120,16.420
2025-06-10 20:59:39,CAPITAL,16.240,16.340
2025-06-10 20:59:39,CIMB,16.267,16.292
2025-06-10 20:59:39,DANAMON,16.140,16.440
2025-06-10 20:59:39,DBS,16.110,16.442
2025-06-10 20:59:39,GANESHA,16.185,16.365
2025-06-10 20:59:39,HSBC,16.075,16.525
2025-06-10 20:59:39,JTRUST,16.230,16.320
2025-06-10 20:59:39,MANDIRI,16.270,16.300
2025-06-10 20:59:39,MASPION,16.083,16.477
2025-06-10 20:59:39,MAYBANK,16.2584,16.2988
2025-06-10 20:59:39,MEGA,16.046,16.526
2025-06-10 20:59:39,MESTIKA,16.250,16.300
2025-06-10 20:59:39,MNC,16.200,16.350
2025-06-10 20:59:39,NOBU,16.233,16.333
2025-06-10 20:59:39,OCBC,16.127,16.384
2025-06-10 20:59:39,PERDANIA,16.040,16.540
2025-06-10 20:59:39,SBII,16.145,16.480
2025-06-10 20:59:39,SHINHAN,16.204,16.368
2025-06-10 20:59:39,SINARMAS,16.265,16.315
2025-06-10 20:59:39,SMBC,15.890,16.490
